,DATE,SENTIMENT,IMPACT_SCORE
2159,2021/10/18,neutral,-0.3037791
2160,2021/10/18,neutral,0.093119904
2161,2021/10/18,negative,-0.83763796
2162,2021/10/19,neutral,0.14776409
2163,2021/10/19,negative,-0.8741491
2164,2021/10/19,neutral,-0.03334044
2165,2021/10/19,neutral,0.15165839
2166,2021/10/19,positive,0.6614599
2167,2021/10/20,negative,-0.122054875
2168,2021/10/20,positive,0.6805906
2169,2021/10/20,negative,-0.5845856
2170,2021/10/20,neutral,-0.01677148
2171,2021/10/20,neutral,0.23588124
2172,2021/10/20,positive,0.76255006
2173,2021/10/20,neutral,0.119054854
2174,2021/10/20,neutral,0.19485271
2175,2021/10/21,positive,0.68511593
2176,2021/10/21,neutral,0.24472487
2177,2021/10/22,neutral,0.027406424
2178,2021/10/22,positive,0.8069441
2179,2021/10/23,positive,0.9033757
2180,2021/10/25,positive,0.6188553
2181,2021/10/25,positive,0.9186839
2182,2021/10/25,negative,-0.74394095
2183,2021/10/25,negative,-0.75832456
2184,2021/10/26,positive,0.8866352
2185,2021/10/26,negative,-0.9480806
2186,2021/10/26,negative,-0.9561988
2187,2021/10/26,positive,0.3597176
2188,2021/10/26,negative,-0.8692816
2189,2021/10/26,positive,0.54532206
2190,2021/10/26,positive,0.53206927
2191,2021/10/26,positive,0.010055483
2192,2021/10/26,neutral,0.09198327
2193,2021/10/26,neutral,0.05912246
2194,2021/10/26,neutral,0.15063053
2195,2021/10/27,neutral,0.40442365
2196,2021/10/27,positive,0.7822133
2197,2021/10/27,neutral,0.12974639
2198,2021/10/27,positive,0.91882247
2199,2021/10/28,neutral,0.07156105
2200,2021/10/28,negative,-0.84787196
2201,2021/10/28,negative,-0.9144763
2202,2021/10/28,positive,0.5207963
2203,2021/10/28,neutral,-0.15514529
2204,2021/10/28,neutral,0.032989852
2205,2021/10/29,neutral,0.20324166
2206,2021/10/29,negative,-0.94175225
2207,2021/10/29,negative,-0.6677226
2208,2021/10/29,negative,-0.9433975
2209,2021/10/29,neutral,0.095826335
2210,2021/10/29,neutral,-0.39598423
2211,2021/11/1,neutral,0.48253757
2212,2021/11/1,neutral,0.48253757
2213,2021/11/1,positive,0.7778275
2214,2021/11/1,neutral,-0.1483315
2215,2021/11/1,negative,-0.90927404
2216,2021/11/1,positive,0.7097729
2217,2021/11/1,neutral,0.110999495
2218,2021/11/2,negative,-0.6782101
2219,2021/11/2,positive,0.5860841
2220,2021/11/2,neutral,0.12905678
2221,2021/11/2,negative,-0.60908425
2222,2021/11/2,neutral,0.07095122
2223,2021/11/2,neutral,0.046112593
2224,2021/11/2,negative,-0.5864887
2225,2021/11/3,neutral,0.14358294
2226,2021/11/3,neutral,0.11997365
2227,2021/11/4,neutral,-0.43322095
2228,2021/11/4,neutral,-0.03934921
2229,2021/11/4,neutral,0.04847164
2230,2021/11/4,neutral,0.07459983
2231,2021/11/5,positive,0.90512854
2232,2021/11/5,neutral,0.16869992
2233,2021/11/5,positive,0.92219895
2234,2021/11/5,positive,0.7778275
2235,2021/11/5,neutral,0.26741773
2236,2021/11/5,neutral,-0.0046303347
2237,2021/11/6,positive,0.696853
2238,2021/11/8,positive,0.8531891
2239,2021/11/8,negative,-0.8916193
2240,2021/11/8,positive,0.92521936
2241,2021/11/8,positive,0.67135274
2242,2021/11/9,positive,0.7126975
2243,2021/11/9,positive,0.9103288
2244,2021/11/10,neutral,0.11566932
2245,2021/11/10,positive,0.9340331
2246,2021/11/10,neutral,0.47430164
2247,2021/11/10,positive,0.61010146
2248,2021/11/10,neutral,0.0880198
2249,2021/11/10,positive,0.9209974
2250,2021/11/11,negative,-0.9158563
2251,2021/11/11,neutral,-0.00041274357
2252,2021/11/11,negative,-0.48267385
2253,2021/11/11,positive,0.92745167
2254,2021/11/12,negative,-0.5688765
2255,2021/11/12,neutral,0.14565517
2256,2021/11/12,negative,-0.674868
2257,2021/11/12,positive,0.43374124
2258,2021/11/12,negative,-0.4876339
2259,2021/11/12,neutral,0.024593096
2260,2021/11/14,negative,-0.60010016
2261,2021/11/14,neutral,0.16409287
2262,2021/11/14,positive,0.53141445
2263,2021/11/14,neutral,0.07702684
2264,2021/11/14,negative,-0.6795234
2265,2021/11/15,negative,-0.9166306
2266,2021/11/15,positive,0.5875402
2267,2021/11/15,negative,-0.7435491
2268,2021/11/15,neutral,0.043570183
2269,2021/11/15,neutral,-0.055818316
2270,2021/11/15,neutral,0.0046750847
2271,2021/9/20,negative,-0.9560566
2272,2021/11/16,neutral,-0.024141774
2273,2021/11/16,positive,0.52911353
2274,2021/11/16,negative,-0.9575131
2275,2021/11/16,positive,0.55689085
2276,2021/11/16,neutral,0.38561022
2277,2021/11/16,positive,0.85480213
2278,2021/11/16,negative,-0.9292256
2279,2021/11/16,neutral,0.09168459
2280,2021/11/17,negative,-0.8904813
2281,2021/11/17,neutral,0.039603665
2282,2021/11/17,positive,0.778537
2283,2021/11/17,neutral,-0.02193889
2284,2021/11/17,negative,-0.74529845
2285,2021/11/17,neutral,0.37269446
2286,2021/11/17,negative,-0.96461934
2287,2021/11/17,positive,0.52733946
2288,2021/11/17,neutral,0.0132122515
2289,2021/11/18,positive,0.8137708
2290,2021/11/18,neutral,0.36414602
2291,2021/11/18,negative,-0.15890256
2292,2021/11/18,positive,0.9120666
2293,2021/11/18,positive,0.79707056
2294,2021/11/18,neutral,0.30638883
2295,2021/11/18,negative,-0.51390463
2296,2021/11/18,neutral,-0.30307898
2297,2021/11/18,positive,0.4297873
2298,2021/11/18,negative,-0.53571653
2299,2021/11/18,neutral,0.24480964
2300,2021/11/18,negative,-0.91752356
2301,2021/11/19,negative,-0.6689225
2302,2021/11/19,positive,0.51567715
2303,2021/11/19,neutral,-0.10886672
2304,2021/11/19,positive,0.5432548
2305,2021/11/19,neutral,0.037713684
2306,2021/11/19,neutral,0.1719873
2307,2021/11/19,neutral,-0.2150554
2308,2021/11/20,negative,-0.8660885
2309,2021/11/20,negative,-0.8611842
2310,2021/11/22,neutral,0.20281999
2311,2021/11/22,neutral,0.09263086
2312,2021/11/22,positive,0.73972654
2313,2021/11/22,negative,-0.8761435
2314,2021/11/23,negative,-0.9469004
2315,2021/11/23,positive,0.75632995
2316,2021/11/24,negative,-0.8306752
2317,2021/11/24,positive,0.90291584
2318,2021/11/24,neutral,0.052495424
2319,2021/11/24,negative,-0.9331655
2320,2021/11/24,negative,-0.4416337
2321,2021/11/24,positive,0.16711408
2322,2021/11/24,neutral,0.014375377
2323,2021/11/24,neutral,0.25300226
2324,2021/11/25,negative,-0.92507946
2325,2021/11/25,neutral,-0.28933275
2326,2021/11/26,negative,-0.9406172
2327,2021/11/26,negative,-0.9392158
2328,2021/11/26,negative,-0.8659979
2329,2021/11/26,neutral,0.27050123
2330,2021/11/26,neutral,0.195977
2331,2021/11/26,neutral,0.084566765
2332,2021/11/26,neutral,-0.3967533
2333,2021/11/27,neutral,-0.22154272
2334,2021/11/28,positive,0.8006195
2335,2021/11/29,negative,-0.84165686
2336,2021/11/29,neutral,0.06664469
2337,2021/11/29,negative,-0.7720883
2338,2021/11/29,negative,-0.45777428
2339,2021/11/29,negative,-0.89920783
2340,2021/11/29,negative,-0.950234
2341,2021/11/29,positive,0.35672155
2342,2021/11/29,neutral,0.01703515
2343,2021/11/29,neutral,0.030753165
2344,2021/11/29,neutral,0.007810282
2345,2021/11/30,negative,-0.5589473
2346,2021/11/30,positive,0.6963149
2347,2021/11/30,positive,0.6012334
2348,2021/11/30,positive,0.81874275
2349,2021/11/30,neutral,0.18878008
2350,2021/11/30,neutral,0.00060316175
2351,2021/11/30,negative,-0.9346118
2352,2021/11/30,neutral,0.018470658
2353,2021/12/1,negative,-0.9386662
2354,2021/12/1,neutral,0.07158504
2355,2021/12/1,neutral,-0.11292189
2356,2021/12/2,positive,0.65991724
2357,2021/12/2,neutral,0.06888003
2358,2021/12/2,neutral,-0.0033132061
2359,2021/12/2,neutral,-0.13830517
2360,2021/12/3,neutral,-0.39437777
2361,2021/12/3,negative,-0.67513263
2362,2021/12/3,neutral,0.015045237
2363,2021/12/3,neutral,-0.025199266
2364,2021/12/3,neutral,0.07187335
2365,2021/12/6,neutral,0.25171912
2366,2021/12/6,neutral,0.083060116
2367,2021/12/6,neutral,-0.013578168
2368,2021/12/6,negative,-0.7435998
2369,2021/12/7,negative,-0.83611995
2370,2021/12/7,negative,-0.949267
2371,2021/12/7,negative,-0.949902
2372,2021/12/7,positive,0.90098476
2373,2021/12/7,negative,-0.945786
2374,2021/12/7,neutral,0.11402708
2375,2021/12/7,neutral,0.07091367
2376,2021/12/8,negative,-0.9120798
2377,2021/12/8,negative,-0.7136518
2378,2021/12/8,negative,-0.87997013
2379,2021/12/8,negative,-0.9120798
2380,2021/12/8,negative,-0.7136518
2381,2021/12/8,neutral,0.11184052
2382,2021/12/8,negative,-0.938838
2383,2021/12/8,neutral,0.11184052
2384,2021/12/8,negative,-0.938838
2385,2021/12/8,negative,-0.8992417
2386,2021/12/8,negative,-0.74500906
2387,2021/12/8,neutral,0.28742385
2388,2021/12/8,neutral,-0.010659713
2389,2021/12/8,neutral,-0.015375328
2390,2021/12/8,negative,-0.8992417
2391,2021/12/8,negative,-0.74500906
2392,2021/12/8,neutral,0.28742385
2393,2021/12/8,neutral,-0.010659713
2394,2021/12/8,negative,-0.9627609
2395,2021/12/8,neutral,-0.015375328
2396,2021/12/9,negative,-0.9429195
2397,2021/12/9,negative,-0.9573756
2398,2021/12/9,neutral,0.023385936
2399,2021/12/10,neutral,0.25209
2400,2021/12/10,neutral,-0.06628308
2401,2021/12/11,neutral,-0.18906201
2402,2021/12/11,negative,-0.9407021
2403,2021/12/11,negative,-0.946041
2404,2021/12/13,negative,-0.88439184
2405,2021/12/13,neutral,0.076000735
2406,2021/12/14,negative,-0.76921135
2407,2021/12/14,neutral,0.0643217
2408,2021/12/14,negative,-0.95600903
2409,2021/12/15,positive,0.2588313
2410,2021/12/15,negative,-0.9225751
2411,2021/12/15,neutral,0.11621325
2412,2021/12/16,negative,-0.7319143
2413,2021/12/16,neutral,0.09746119
2414,2021/12/16,positive,0.83171755
2415,2021/12/16,neutral,-0.024742503
2416,2021/12/16,negative,-0.79524976
2417,2021/12/17,negative,-0.91072595
2418,2021/12/17,negative,-0.94560754
2419,2021/12/17,negative,-0.9563153
2420,2021/12/17,neutral,0.029779695
2421,2021/12/17,positive,0.76432854
2422,2021/12/17,neutral,0.14641055
2423,2021/12/18,neutral,-0.381426
2424,2021/12/18,neutral,-0.15507995
2425,2021/12/19,neutral,0.332447
2426,2021/12/19,neutral,-0.0020055138
2427,2021/12/19,positive,0.5415295
2428,2021/12/20,positive,0.67341137
2429,2021/12/20,positive,0.7976277
2430,2021/12/20,neutral,-0.3131904
2431,2021/12/20,neutral,0.14773679
2432,2021/12/20,neutral,0.38478047
2433,2021/12/20,neutral,0.021471595
2434,2021/12/20,positive,0.90434605
2435,2021/12/21,neutral,0.07351422
2436,2021/12/21,neutral,0.07985639
2437,2021/12/21,negative,-0.75807273
2438,2021/12/21,neutral,0.111651324
2439,2021/12/22,negative,-0.44233325
2440,2021/12/22,positive,0.48078698
2441,2021/12/22,negative,-0.95768327
2442,2021/12/22,negative,-0.95671666
2443,2021/12/22,negative,-0.87684995
2444,2021/12/22,neutral,-0.29543138
2445,2021/12/22,negative,-0.9375534
2446,2021/12/22,negative,-0.45220432
2447,2021/12/22,neutral,-0.3097111
2448,2021/12/22,positive,0.41252658
2449,2021/12/22,neutral,-0.051087454
2450,2021/12/23,neutral,-0.11386114
2451,2021/12/23,negative,-0.5384934
2452,2022/1/4,positive,0.56521297
2453,2021/12/23,neutral,0.24711014
2454,2021/12/23,positive,0.78126806
2455,2021/12/23,negative,-0.7967974
2456,2021/12/23,negative,-0.9422622
2457,2021/12/23,neutral,-0.097828045
2458,2021/12/25,neutral,-0.21181335
2459,2021/12/28,neutral,0.19943286
2460,2021/12/28,negative,-0.9034719
2461,2021/12/29,positive,0.5427712
2462,2021/12/30,negative,-0.94075054
2463,2021/12/31,neutral,0.21882163
2464,2022/1/3,negative,-0.92289865
2465,2021/12/26,neutral,0.029903255
2466,2022/1/3,negative,-0.58710307
2467,2022/1/3,neutral,0.41957644
2468,2022/1/4,negative,-0.9523379
2469,2022/1/4,neutral,0.26626384
2470,2022/1/5,neutral,0.23411043
2471,2022/1/5,positive,0.715857
2472,2022/1/5,negative,-0.94175094
2473,2022/1/5,negative,-0.8355499
2474,2022/1/5,positive,0.7050237
2475,2022/1/6,positive,0.77353024
2476,2022/1/7,negative,-0.9390929
2477,2022/1/7,negative,-0.5647517
2478,2022/1/7,negative,-0.58087754
2479,2022/1/7,negative,-0.817176
2480,2022/1/7,neutral,0.03725822
2481,2022/1/7,neutral,0.025527168
2482,2022/1/7,negative,-0.95046574
