,DATE,SENTIMENT,IMPACT_SCORE
2151,2022/1/3,positive,0.9067305
2152,2022/1/3,positive,0.87851536
2153,2022/1/3,positive,0.8173787
2154,2022/1/3,negative,-0.5069218
2155,2022/1/3,negative,-0.9602192
2156,2022/1/3,positive,0.92134076
2157,2022/1/3,positive,0.89090955
2158,2022/1/3,positive,0.7980019
2159,2022/1/3,positive,0.9201463
2160,2022/1/4,positive,0.5941892
2161,2022/1/4,positive,0.803882
2162,2022/1/4,neutral,0.24501066
2163,2022/1/5,neutral,0.059643038
2164,2022/1/6,positive,0.62193227
2165,2022/1/6,negative,-0.72614294
2166,2022/1/6,neutral,0.10106635
2167,2022/1/6,neutral,-0.07584199
2168,2022/1/6,neutral,0.0859604
2169,2022/1/7,positive,0.44538915
2170,2022/1/7,neutral,0.2791666
2171,2022/1/7,neutral,-0.14319824
2172,2022/1/7,positive,0.91906357
2173,2022/1/7,neutral,0.28372982
2174,2022/1/7,neutral,0.022499721
2175,2022/1/8,neutral,0.4512453
2176,2022/1/8,neutral,0.17858556
